"","date","incident_num","incident_type","city","state","zip","county","destroyed","major","minor","affected","injured","hospitalized","deceased","adults","children","families","assistance","verified","dispatched","responders_id","on_scene","departed"
"1634",2014-10-25,150717,"Fire","Chicago","IL",60628,"Cook",0,0,1,1,0,0,0,3,0,1,345,2014-10-25 14:13:00,2014-10-25 14:27:00,2014-10-25 14:30:00,2014-10-25 15:24:00,2014-10-25 17:20:00
"1635",2014-10-25,150718,"Fire","Chicago","IL",60651,"Cook",1,0,0,0,0,0,0,2,3,2,805,2014-10-25 14:52:00,2014-10-25 14:56:00,2014-10-25 15:17:00,NA,2014-10-25 16:45:00
"1636",2014-10-25,150719,"No response needed","Northbrook","IL",60062,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637",2014-10-26,150720,"No response needed","Chicago","IL",60657,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638",2014-10-26,150721,"Fire","Park Forest","IL",60466,"Cook",0,0,1,0,0,0,0,4,4,1,695,2014-10-26 08:31:00,2014-10-26 08:32:00,2014-10-26 08:40:00,2014-10-26 09:18:00,2014-10-26 10:25:00
"1639",2014-10-26,150722,"No response needed","Forest View","IL",60402,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640",2014-10-26,150723,"No response needed","Chicago","IL",60644,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641",2014-10-26,150724,"Fire","Chicago","IL",60617,"Cook",0,0,1,3,0,0,0,0,0,0,NA,2014-10-26 14:33:00,2014-10-26 14:34:00,2014-10-26 14:40:00,NA,2014-10-26 16:19:00
"1642",2014-10-26,150725,"No response needed","Willowbrook","IL",60527,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643",2014-10-26,150726,"No response needed","Ford Heights","IL",60411,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644",2014-10-26,150727,"No response needed","Gary","IN",46407,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645",2014-10-26,150728,"Fire","Chicago","IL",60617,"Cook",0,0,2,0,0,0,0,3,3,2,690,2014-10-27 03:31:00,2014-10-27 03:38:00,2014-10-27 04:17:00,2014-10-27 05:08:00,2014-10-27 05:45:00
"1646",2014-10-27,150730,"No response needed","Cicero","IL",60804,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647",2014-10-27,150731,"No response needed","Batavia","IL",60510,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648",2014-10-27,150732,"No response needed","Homer Glen","IL",60491,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649",2014-10-28,150733,"No response needed","Chicago","IL",60603,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650",2014-10-28,150734,"Fire","Chicago","IL",60620,"Cook",0,0,0,1,0,0,0,0,0,0,NA,2014-10-28 09:27:00,2014-10-28 09:30:00,2014-10-28 09:50:00,2014-10-28 10:30:00,2014-10-28 11:45:00
"1651",2014-10-28,150735,"No response needed","Woodridge","IL",60517,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652",2014-10-28,150736,"No response needed","Crystal Lake","IL",60014,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653",2014-10-28,150737,"No response needed","Hanover Park","IL",60133,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654",2014-10-28,150738,"No response needed","North Aurora","IL",60542,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655",2014-10-29,150739,"No response needed","Hinsdale","IL",60521,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656",2014-10-29,150740,"Fire","Chicago","IL",60608,"Cook",0,1,0,0,0,1,0,1,0,1,NA,2014-10-29 13:50:00,2014-10-29 13:50:00,2014-10-29 13:54:00,2014-10-29 14:45:00,2014-10-29 15:33:00
"1657",2014-10-29,150741,"No response needed","Chicago","IL",60623,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658",2014-10-29,150742,"Fire","Chicago","IL",60623,"Cook",1,1,1,0,0,0,0,8,0,3,1235,2014-10-29 19:00:00,2014-10-29 19:19:00,2014-10-29 19:36:00,2014-10-29 20:11:00,2014-10-29 23:41:00
"1659",2014-10-29,150743,"No response needed","Chicago","IL",60628,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660",2014-10-29,150744,"No response needed","Chicago","IL",60609,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661",2014-10-30,150745,"No response needed","Lombard","IL",60148,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662",2014-10-30,150746,"No response needed","Worth","IL",60482,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663",2014-10-30,150747,"No response needed","Chicago","IL",60623,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664",2014-10-30,150748,"Fire","Chicago","IL",60639,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2014-10-30 19:45:00,2014-10-30 20:03:00,2014-10-30 20:11:00,2014-10-30 21:00:00,2014-10-30 21:21:00
"1665",2014-10-30,150749,"Fire","Chicago","IL",60632,"Cook",0,0,0,1,0,0,0,1,0,1,NA,2014-10-30 23:49:00,2014-10-30 23:50:00,2014-10-31 00:10:00,2014-10-31 01:18:00,2014-10-31 01:41:00
"1666",2014-10-30,150750,"No response needed","Berwyn","IL",60402,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667",2014-10-30,150751,"No response needed","Lombard","IL",60148,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668",2014-10-31,150752,"Fire","Gary","IN",46404,"Lake",0,1,0,0,0,2,0,3,1,1,590,2014-10-31 09:44:00,2014-10-31 09:45:00,2014-10-31 09:54:00,2014-10-31 11:21:00,2014-10-31 12:20:00
"1669",2014-10-31,150753,"Fire","Chicago","IL",60618,"Cook",0,1,0,0,0,0,0,2,0,1,354,2014-10-31 12:55:00,2014-10-31 12:59:00,2014-10-31 13:16:00,2014-10-31 14:32:00,2014-10-31 16:49:00
"1670",2014-10-31,150754,"No response needed","Gurnee","IL",60031,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671",2014-10-31,150755,"No response needed","Malta","IL",NA,"DeKalb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672",2014-10-31,150756,"Fire","Chicago","IL",60624,"Cook",0,0,1,0,0,0,0,3,2,1,745,2014-10-31 14:51:00,2014-10-31 14:59:00,2014-10-31 15:10:00,NA,2014-10-31 18:00:00
"1673",2014-10-31,150757,"No response needed","Bridgeview","IL",60455,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674",2014-10-31,150758,"No response needed","Chicago","IL",60638,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1675",2014-10-31,150759,"No response needed","Chicago","IL",60624,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676",2014-10-31,150760,"Building collapse","Kankakee","IL",60901,"Kankakee",0,1,0,0,2,2,0,4,2,1,1215,2014-10-31 21:03:00,2014-10-31 21:58:00,2014-10-31 22:01:00,2014-10-31 22:41:00,2014-11-01 00:05:00
"1677",2014-11-01,150761,"Fire","Chicago","IL",60624,"Cook",0,3,0,0,0,0,0,8,5,3,2695,2014-11-01 05:13:00,2014-11-01 05:23:00,2014-11-01 05:31:00,2014-11-01 06:27:00,2014-11-01 08:50:00
"1678",2014-11-01,150763,"No response needed","Homer Glen","IL",60491,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679",2014-10-21,150764,"No response needed","DeKalb","IL",60115,"DeKalb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680",2014-11-01,150765,"Fire","Hammond","IN",46320,"Lake",0,0,1,0,0,0,0,3,1,1,315,2014-11-01 15:10:00,2014-11-01 15:25:00,2014-11-01 15:25:00,2014-11-01 16:00:00,2014-11-01 16:54:00
"1681",2014-11-01,150766,"Fire","Chicago","IL",60613,"Cook",0,0,0,1,0,0,0,0,0,0,NA,2014-11-01 16:20:00,2014-11-01 16:38:00,2014-11-01 16:38:00,2014-11-01 17:51:00,2014-11-01 18:01:00
"1682",2014-11-01,150767,"No response needed","Winfield","IL",60190,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683",2014-11-01,150768,"Fire","Chicago","IL",60639,"Cook",0,1,1,0,0,0,0,5,3,2,1090,2014-11-01 20:29:00,2014-11-01 20:53:00,2014-11-01 20:53:00,2014-11-01 21:46:00,2014-11-01 23:56:00
"1684",2014-11-01,150770,"No response needed","Carol Stream","IL",60188,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685",2014-11-01,150771,"No response needed","Sleepy Hollow","IL",60118,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686",2014-11-02,150773,"Fire","Chicago","IL",60620,"Cook",0,1,0,0,0,0,0,5,2,1,675,2014-11-02 05:05:00,2014-11-02 05:55:00,2014-11-02 06:00:00,2014-11-02 06:38:00,2014-11-02 08:45:00
"1687",2014-11-02,150774,"No response needed","Chicago","IL",60622,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688",2014-11-02,150775,"No response needed","Chicago","IL",60619,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",2014-11-02,150776,"No response needed","Chicago","IL",60636,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690",2014-11-02,150777,"No response needed","Chicago","IL",60628,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691",2014-11-02,150778,"Fire","Chicago","IL",60610,"Cook",0,0,0,0,0,0,0,0,0,0,NA,2014-11-02 19:05:00,2014-11-02 19:05:00,2014-11-02 19:16:00,2014-11-02 20:35:00,2014-11-02 20:47:00
"1692",2014-11-02,150779,"Fire","Willowbrook","IL",60527,"DuPage",0,0,1,0,0,0,0,1,2,1,95,2014-11-02 22:37:00,2014-11-02 23:29:00,2014-11-02 23:40:00,2014-11-03 01:00:00,2014-11-03 03:03:00
"1693",2014-11-02,150782,"Fire","Chicago","IL",60640,"Cook",0,0,0,6,0,0,0,0,0,0,NA,2014-11-03 04:12:00,2014-11-03 04:35:00,2014-11-03 04:58:00,2014-11-03 05:47:00,2014-11-03 07:15:00
"1694",2014-11-02,150783,"No response needed","Elburn","IL",NA,"Kane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",2014-11-02,150784,"No response needed","Chicago","IL",60619,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696",2014-11-03,150785,"No response needed","Arlington Heights","IL",60004,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697",2014-11-03,150786,"Fire","Schaumburg","IL",60194,"Cook",0,0,15,0,0,0,0,40,20,15,8025,2014-11-03 13:58:00,2014-11-03 14:33:00,2014-11-03 14:33:00,2014-11-03 15:36:00,2014-11-03 22:09:00
"1698",2014-11-03,150787,"No response needed","Robbins","IL",60472,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699",2014-11-03,150788,"Fire","Gary","IN",46403,"Lake",1,0,0,0,1,1,0,2,0,1,275,2014-11-03 17:30:00,2014-11-03 18:15:00,2014-11-03 18:32:00,2014-11-03 20:34:00,2014-11-03 21:03:00
"1700",2014-11-03,150789,"Fire","Gary","IN",46406,"Lake",0,0,0,0,0,0,0,0,0,0,NA,2014-11-03 19:12:00,2014-11-03 19:19:00,2014-11-03 19:31:00,2014-11-03 20:38:00,2014-11-04 01:10:00
"1701",2014-11-03,150790,"No response needed","Streamwood","IL",60107,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702",2014-11-03,150792,"Fire","Chicago","IL",60628,"Cook",0,0,1,0,0,0,0,1,3,1,805,2014-11-04 03:45:00,2014-11-04 03:56:00,2014-11-04 04:17:00,2014-11-04 05:19:00,2014-11-04 06:35:00
"1703",2014-11-04,150793,"No response needed","Chicago","IL",60619,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704",2014-11-04,150794,"No response needed","Chicago","IL",60619,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705",2014-11-04,150795,"No response needed","Buffalo Grove","IL",60089,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706",2014-11-05,150796,"No response needed","Burbank","IL",60459,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707",2014-11-05,150797,"No response needed","Chicago","IL",60623,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708",2014-11-05,150798,"Fire","Chicago","IL",60623,"Cook",0,1,0,0,0,0,0,1,0,0,410,2014-11-05 15:18:00,2014-11-05 15:20:00,2014-11-05 15:40:00,2014-11-05 16:29:00,2014-11-05 17:40:00
"1709",2014-11-05,150799,"No response needed","Wheaton","IL",60187,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710",2014-11-05,150800,"No response needed","Westmont","IL",60559,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711",2014-11-05,150801,"Fire","Chicago","IL",60636,"Cook",0,1,0,0,0,0,0,0,0,0,NA,2014-11-05 21:48:00,2014-11-05 21:51:00,2014-11-05 22:00:00,2014-11-05 22:51:00,2014-11-05 23:22:00
"1712",2014-11-05,150802,"Fire","Chicago","IL",60649,"Cook",0,0,1,0,0,0,0,3,0,0,NA,2014-11-05 22:28:00,2014-11-05 23:25:00,2014-11-05 22:40:00,2014-11-06 00:36:00,2014-11-06 00:36:00
"1713",2014-11-05,150803,"No response needed","Glen Ellyn","IL",60137,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714",2014-11-05,150804,"No response needed","Melrose Park","IL",60160,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715",2014-11-05,150805,"No response needed","Harvey","IL",60426,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716",2014-11-05,150806,"No response needed","Chicago","IL",60641,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717",2014-11-05,150807,"No response needed","Chicago","IL",60642,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718",2014-11-05,150808,"No response needed","Cicero","IL",60804,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719",2014-11-05,150809,"No response needed","Chicago","IL",60636,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720",2014-11-06,150810,"Fire","Wonder Lake","IL",60097,"McHenry",0,0,0,1,0,0,0,0,0,0,NA,2014-11-06 07:57:00,2014-11-06 08:13:00,2014-11-06 08:19:00,2014-11-06 08:50:00,2014-11-06 08:50:00
"1721",2014-11-06,150812,"Fire","Westmont","IL",60559,"DuPage",0,0,1,1,0,0,0,2,0,1,75,2014-11-07 15:12:00,2014-11-07 15:13:00,2014-11-07 15:14:00,2014-11-07 16:29:00,2014-11-07 17:37:00
"1722",2014-11-06,150813,"No response needed","Des Plaines","IL",60016,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723",2014-11-06,150814,"No response needed","Gary","IN",46409,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724",2014-11-06,150815,"No response needed","Gary","IN",46409,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725",2014-11-07,150816,"Fire","Chicago","IL",60609,"Cook",0,1,0,0,0,0,0,2,0,1,560,2014-11-07 07:45:00,2014-11-07 07:46:00,2014-11-07 08:01:00,2014-11-07 08:20:00,2014-11-07 09:43:00
"1726",2014-11-07,150817,"Fire","Romeoville","IL",60446,"Will",0,1,0,0,0,0,0,2,1,1,NA,2014-11-07 08:28:00,2014-11-07 08:32:00,2014-11-07 08:44:00,2014-11-07 09:29:00,2014-11-07 10:14:00
"1727",2014-11-07,150818,"No response needed","Joliet","IL",60436,"Will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728",2014-11-08,150819,"No response needed","Chicago","IL",60651,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729",2014-11-08,150820,"Fire","Alsip","IL",60803,"Cook",1,2,1,0,0,0,0,6,2,4,1435,2014-11-08 13:16:00,2014-11-08 13:17:00,2014-11-08 13:26:00,2014-11-08 15:00:00,2014-11-08 16:00:00
"1730",2014-11-08,150821,"No response needed","Chicago","IL",60630,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731",2014-11-08,150822,"Fire","Chicago","IL",60644,"Cook",0,2,1,0,0,0,0,6,6,3,1375,2014-11-08 19:06:00,2014-11-08 19:07:00,2014-11-08 20:35:00,2014-11-08 21:50:00,2014-11-09 00:01:00
"1732",2014-11-08,150823,"No response needed","Hanover Park","IL",60133,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733",2014-11-08,150824,"No response needed","Oak Park","IL",60304,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734",2014-11-08,150826,"No response needed","Hawthorn Woods","IL",60047,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735",2014-11-09,150828,"Fire","Gary","IN",46403,"Lake",0,1,0,0,0,0,0,3,1,1,675,2014-11-09 07:03:00,2014-11-09 07:08:00,2014-11-09 07:35:00,2014-11-09 08:22:00,2014-11-09 10:05:00
"1736",2014-11-09,150829,"Fire","Chicago","IL",60659,"Cook",0,11,5,10,11,11,1,30,9,14,3705,2014-11-09 10:05:00,2014-11-09 10:14:00,2014-11-09 10:25:00,2014-11-09 11:34:00,2014-11-09 20:20:00
"1737",2014-11-09,150830,"No response needed","Chicago","IL",60629,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",2014-11-09,150831,"No response needed","Chicago","IL",60629,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1739",2014-11-09,150832,"Fire","Gary","IN",46404,"Lake",0,1,0,0,0,0,0,2,3,1,645,2014-11-09 17:34:00,2014-11-09 17:51:00,2014-11-09 17:56:00,2014-11-09 19:09:00,2014-11-09 19:57:00
"1740",2014-11-09,150833,"No response needed","Momence","IL",60954,"Kankakee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741",2014-11-09,150834,"Fire","Woodstock","IL",60098,"McHenry",0,1,0,0,0,0,0,1,1,1,495,2014-11-09 21:56:00,2014-11-09 21:56:00,2014-11-09 22:25:00,2014-11-09 23:21:00,2014-11-10 01:03:00
"1742",2014-11-09,150835,"Fire","Gary","IN",46408,"Lake",0,1,0,0,0,0,0,3,2,1,NA,2014-11-09 22:28:00,2014-11-09 22:28:00,2014-11-09 22:50:00,2014-11-09 23:00:00,2014-11-09 23:41:00
"1743",2014-11-10,150836,"Fire","Chicago","IL",60636,"Cook",0,1,0,0,0,0,0,3,3,1,725,2014-11-10 15:12:00,2014-11-10 15:13:00,2014-11-10 15:13:00,2014-11-10 16:23:00,2014-11-10 18:08:00
"1744",2014-11-10,150837,"No response needed","Chicago","IL",60614,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745",2014-11-10,150838,"No response needed","Chicago","IL",60622,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746",2014-11-10,150839,"No response needed","West Chicago","IL",60185,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747",2014-11-10,150840,"No response needed","Olympia Fields","IL",60461,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748",2014-11-10,150841,"No response needed","Hinsdale","IL",60521,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749",2014-11-11,150842,"No response needed","Chicago","IL",60626,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750",2014-11-11,150843,"No response needed","Chicago","IL",60626,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751",2014-11-11,150844,"Explosion","Oak Park","IL",60304,"Cook",0,0,0,1,0,0,0,0,0,0,NA,2014-11-11 21:15:00,2014-11-11 21:16:00,2014-11-11 21:00:00,2014-11-11 22:20:00,2014-11-12 02:51:00
"1752",2014-11-11,150845,"No response needed","Crystal Lake","IL",60014,"McHenry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753",2014-11-11,150846,"No response needed","Chicago","IL",60624,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754",2014-11-12,150847,"Fire","Chicago","IL",60636,"Cook",0,1,0,0,0,0,0,6,3,1,984,2014-11-12 08:07:00,2014-11-12 08:10:00,2014-11-12 08:25:00,2014-11-12 09:00:00,2014-11-12 11:25:00
"1755",2014-11-12,150848,"No response needed","North Riverside","IL",60546,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1756",2014-11-12,150849,"No response needed","Round Lake","IL",60073,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757",2014-11-12,150850,"No response needed","Elmwood Park","IL",60707,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758",2014-11-12,150851,"No response needed","Waukegan","IL",60085,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759",2014-11-12,150852,"No response needed","Highland Park","IL",60035,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760",2014-11-12,150853,"Fire","Chicago","IL",60619,"Cook",0,20,0,0,0,1,0,15,0,12,4705,2014-11-13 04:23:00,2014-11-13 04:24:00,2014-11-13 04:42:00,2014-11-13 05:24:00,2014-11-13 10:45:00
"1761",2014-11-13,150854,"Fire","Chicago","IL",60623,"Cook",0,1,1,0,0,0,0,2,0,2,600,2014-11-13 10:48:00,2014-11-13 10:48:00,2014-11-13 10:55:00,2014-11-13 11:35:00,2014-11-13 13:20:00
"1762",2014-11-13,150855,"Fire","Chicago","IL",60636,"Cook",0,1,0,0,0,0,0,4,0,1,805,2014-11-13 13:58:00,2014-11-13 14:15:00,2014-11-13 14:35:00,2014-11-13 16:13:00,2014-11-13 17:11:00
"1763",2014-11-13,150856,"Fire","Chicago","IL",60620,"Cook",0,1,0,0,0,0,0,0,0,0,NA,2014-11-13 18:50:00,2014-11-13 18:51:00,2014-11-13 18:55:00,2014-11-13 19:42:00,2014-11-13 20:08:00
"1764",2014-11-13,150857,"Fire","Chicago","IL",60609,"Cook",0,1,0,0,0,0,0,0,0,0,NA,2014-11-14 02:09:00,2014-11-14 02:11:00,2014-11-14 02:25:00,2014-11-14 03:34:00,2014-11-14 03:41:00
"1765",2014-11-13,150858,"No response needed","Darien","IL",60561,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1766",2014-11-13,150859,"Fire","Chicago","IL",60624,"Cook",0,1,2,0,0,0,0,7,2,3,1900,2014-11-14 03:12:00,2014-11-14 03:14:00,2014-11-14 03:41:00,2014-11-14 04:05:00,2014-11-14 06:22:00
"1767",2014-11-14,150861,"Fire","Hazel Crest","IL",60429,"Cook",0,0,1,0,0,0,0,2,3,1,535,2014-11-14 16:52:00,2014-11-14 16:56:00,2014-11-14 18:07:00,2014-11-14 19:56:00,2014-11-14 21:05:00
"1768",2014-11-14,150862,"Fire","Chicago","IL",60631,"Cook",0,1,0,0,0,0,0,2,0,1,NA,2014-11-14 21:41:00,2014-11-14 21:45:00,2014-11-14 22:34:00,2014-11-14 23:11:00,2014-11-14 23:52:00
"1769",2014-11-14,150863,"No response needed","Mundelein","IL",60060,"Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1770",2014-11-14,150864,"Fire","Chicago","IL",60624,"Cook",0,1,1,0,0,0,0,1,0,1,300,2014-11-14 22:41:00,2014-11-14 23:29:00,2014-11-14 23:29:00,2014-11-15 00:15:00,2014-11-15 01:20:00
"1771",2014-11-14,150865,"No response needed","Worth","IL",60482,"Cook",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1772",2014-11-14,150866,"No response needed","Morris","IL",60450,"Grundy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",2014-11-14,150867,"No response needed","Downers Grove","IL",60516,"DuPage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
